CLIENTNUM,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714083208,0,0,0,1,4,0,3,5,2,2,0,2,2,2,0,4,4,10,4,7
716559108,0,0,3,2,4,0,1,6,2,3,0,1,4,5,2,2,4,7,7,7
715102308,0,0,6,1,1,0,2,5,1,2,1,1,2,1,2,0,2,3,6,4
768814983,0,0,6,1,4,0,2,3,1,3,0,1,4,4,2,4,4,11,7,4
788744058,0,0,3,1,5,0,2,3,1,2,0,1,4,2,2,4,4,10,8,3
782802033,1,0,6,1,4,0,4,3,2,2,0,2,4,3,2,2,2,5,4,3
708499608,0,1,4,2,1,3,5,6,1,2,1,1,1,2,4,0,4,9,8,2
794947683,0,0,2,2,4,0,4,6,3,0,0,1,2,1,2,5,4,5,7,4
716442333,0,0,2,1,1,0,3,6,2,2,0,0,2,3,2,4,4,11,6,5
772189308,0,0,0,2,4,0,1,5,2,0,3,3,2,4,2,4,4,6,7,6
721529583,0,1,3,2,3,0,3,6,3,3,2,2,4,5,2,4,4,8,6,4
713578608,0,1,1,2,4,0,0,6,4,3,3,2,0,0,2,4,4,11,7,0
718976283,0,0,6,2,4,0,2,3,2,2,2,1,2,8,2,2,4,7,2,4
711505308,0,0,2,2,4,0,1,5,3,3,3,3,2,3,2,2,4,11,4,4
711131958,0,0,1,2,1,0,3,4,3,3,1,2,4,7,2,4,4,7,7,2
714687858,0,0,2,2,4,0,1,6,1,3,1,2,0,0,2,1,4,11,9,0
780289308,1,0,3,1,4,0,0,1,3,4,3,3,4,0,2,4,2,5,7,0
708504783,0,1,5,3,1,0,3,3,3,3,0,1,7,2,4,4,4,6,5,2
778857108,0,0,4,1,1,0,3,3,2,0,2,1,4,0,2,5,4,10,7,0
756598833,0,1,5,1,4,0,1,6,3,3,0,1,6,1,2,4,4,11,7,2
718748133,0,0,2,2,5,0,3,5,1,0,0,0,2,0,2,2,4,7,7,0
714503433,1,0,1,1,4,0,2,1,3,3,3,1,2,7,2,1,2,3,0,4
710869008,0,0,2,2,5,0,3,5,1,2,0,1,6,0,3,4,4,9,8,0
779643858,0,0,2,1,4,0,1,5,5,2,3,2,2,8,2,5,4,11,6,4
715250583,0,1,6,2,3,0,2,3,2,3,3,3,6,1,3,4,4,5,7,2
714396558,0,0,3,1,4,0,3,6,2,3,3,3,2,0,2,4,4,11,6,0
752766783,0,0,2,0,5,0,4,5,2,2,0,1,7,5,4,1,4,10,6,2
715532208,0,0,3,2,4,0,1,3,3,2,3,3,4,3,2,4,4,6,3,3
719130558,0,0,5,1,4,0,2,5,2,3,3,2,2,8,2,4,4,7,8,4
806232408,0,0,2,1,5,0,3,5,1,2,3,3,7,0,4,4,4,7,9,0
715497558,1,0,0,1,4,0,1,6,3,3,0,1,4,0,2,4,3,3,1,0
716303583,0,0,2,3,4,0,2,5,1,2,3,1,2,3,2,4,4,8,6,4
713522058,0,0,0,1,4,0,0,3,2,3,0,1,2,7,2,3,4,5,7,3
719074308,0,0,0,1,4,0,3,4,2,0,0,1,0,7,2,4,4,8,9,4
711881733,0,0,2,1,4,0,1,3,3,3,3,2,2,0,2,4,4,9,5,0
710310108,0,0,1,1,4,0,1,3,3,2,0,1,2,3,2,2,4,11,7,6
715814433,0,1,6,2,3,0,4,6,2,3,0,1,6,1,2,0,4,11,6,2
717252483,1,0,2,1,4,0,2,3,3,3,3,2,2,0,2,4,2,0,6,0
770874483,0,0,4,1,5,0,1,4,1,2,3,2,4,1,2,2,4,8,2,3
719742108,1,0,3,2,4,0,1,5,2,4,0,1,4,0,2,4,2,3,5,0
711064008,0,0,6,2,4,0,2,4,3,2,0,1,7,5,3,4,4,7,4,2
717208833,1,0,3,2,4,0,3,2,2,2,0,0,2,0,2,4,3,5,8,0
709022883,0,0,0,1,4,0,4,6,3,2,0,1,0,0,2,3,4,11,5,0
713653983,0,1,5,2,2,0,3,4,2,1,0,1,4,1,2,4,4,11,7,3
713463708,1,0,2,2,4,0,4,4,2,3,0,0,0,0,2,2,2,3,2,0
789143283,0,0,5,2,5,0,1,4,2,3,0,1,6,1,2,4,4,9,7,2
778550583,0,0,3,3,1,0,1,6,3,2,0,1,2,0,2,4,4,11,6,0
711181608,0,0,2,3,4,0,2,3,2,3,1,2,2,0,2,4,4,7,6,0
711790308,1,0,3,3,4,0,0,4,3,3,3,1,2,7,2,4,2,4,4,2
779791908,0,0,4,2,1,0,4,6,3,3,0,1,4,0,2,4,4,11,8,0
789515283,0,1,2,1,2,0,3,6,1,3,2,2,2,3,2,4,4,7,4,5
712046808,1,0,1,0,5,0,3,1,3,3,1,2,4,3,2,1,2,3,4,3
712169883,0,1,0,1,2,0,1,3,3,2,0,1,1,8,4,4,4,8,7,2
712637283,0,0,6,3,4,0,2,6,1,2,0,1,2,3,2,4,4,9,7,6
715555833,0,0,6,2,4,0,3,6,3,0,0,1,4,0,2,4,4,11,4,0
708712833,0,0,2,1,4,0,5,4,1,2,0,1,2,8,2,1,4,8,2,4
717841683,0,1,6,1,2,0,3,6,1,3,1,1,3,8,4,4,4,8,6,1
708689958,0,0,6,3,4,0,4,4,3,2,0,1,2,3,2,4,4,11,6,6
708888633,1,1,1,1,3,0,3,2,3,3,2,1,4,7,2,4,3,2,8,2
721012983,0,1,1,1,3,0,3,6,1,2,0,2,1,2,4,4,4,6,6,2
812406183,1,0,6,2,4,0,4,5,4,3,0,2,0,0,2,2,2,2,5,0
714595983,1,0,5,1,1,0,1,4,3,3,1,2,0,0,2,0,2,0,0,3
715725858,0,0,4,2,4,0,3,6,2,2,0,1,2,2,2,4,4,9,7,4
720270633,1,0,2,2,4,0,3,5,3,1,0,1,2,0,2,4,3,4,0,0
720269283,0,0,6,3,1,0,3,3,2,2,0,1,2,3,2,5,4,11,7,5
710142258,0,0,6,2,4,0,2,5,2,2,2,1,2,7,2,4,4,7,7,4
708525108,0,0,2,1,5,0,2,4,3,3,3,3,2,1,2,4,4,9,6,4
709621008,0,1,4,2,2,0,5,6,3,2,0,1,6,3,2,4,4,9,7,2
717181833,0,0,2,2,4,3,1,5,2,2,0,1,7,7,4,4,4,5,8,2
711288558,0,0,2,2,4,0,3,5,2,2,0,1,2,1,2,4,4,9,5,4
718653333,1,0,0,2,4,0,2,1,3,3,0,1,2,0,2,1,2,0,0,0
766628733,0,1,5,2,2,0,3,3,3,3,3,3,2,0,2,4,4,8,7,0
711724083,1,0,6,2,4,0,0,6,1,3,0,0,2,3,0,1,2,3,5,7
719690733,0,0,3,1,4,0,4,4,2,2,0,2,4,5,2,2,4,7,7,3
770783508,0,1,2,0,2,0,3,6,3,2,0,1,7,0,4,4,4,8,7,0
713422083,1,0,2,2,4,0,0,5,3,3,0,1,2,0,2,2,3,5,7,0
718026858,0,0,0,2,4,0,2,3,2,2,2,1,2,3,2,2,4,10,8,4
716028108,0,0,0,2,4,0,2,6,2,0,0,0,2,0,2,4,4,11,8,0
712222758,1,0,2,1,4,0,3,3,2,3,0,1,2,0,2,4,2,3,0,0
718436133,0,0,2,2,4,0,2,5,2,3,0,1,2,1,2,4,4,7,8,4
719313633,0,0,3,1,1,0,0,6,2,3,2,1,4,4,2,4,4,4,5,5
814586958,0,0,0,0,5,0,2,4,3,2,0,2,4,5,2,4,4,8,6,4
804344733,0,0,6,2,4,0,3,3,2,2,0,2,2,7,2,4,4,11,7,4
717166383,0,0,6,1,1,0,4,5,2,2,0,1,2,3,2,4,4,11,6,5
713060283,0,0,2,1,1,0,5,5,1,3,0,1,6,1,2,5,4,10,9,2
713070033,0,0,2,2,4,0,2,5,3,2,3,2,0,7,2,4,4,10,7,4
793625583,0,0,3,2,1,0,3,6,1,1,0,2,4,5,2,4,4,7,6,4
713918358,0,0,5,0,5,0,0,6,3,1,0,1,6,3,2,4,4,10,7,2
714308283,0,1,1,1,1,0,2,5,3,3,0,1,6,1,2,4,4,7,6,2
714086133,0,0,5,2,4,0,4,4,2,3,0,1,2,3,2,4,4,11,7,4
718872858,0,0,3,1,4,0,2,5,1,3,0,1,4,5,2,4,4,10,8,4
718148358,1,0,3,1,4,0,3,2,3,3,1,1,2,0,2,4,2,2,4,0
709665783,0,0,6,1,1,0,1,3,1,1,0,1,2,0,2,4,4,7,7,0
708483708,0,1,6,1,0,0,2,5,3,2,2,1,3,0,1,1,4,7,4,0
715347783,0,1,3,1,4,0,4,3,3,1,0,1,4,3,2,2,3,5,8,3
709054083,0,0,2,3,4,0,1,6,1,3,1,1,2,4,2,4,4,10,8,6
807915408,0,0,0,1,1,0,2,6,2,3,0,1,6,0,2,4,4,11,7,0
794507133,1,0,1,2,1,0,2,4,1,3,0,0,2,0,2,4,3,3,0,0
712569408,0,0,1,2,1,0,4,4,2,3,3,2,4,2,2,4,4,11,6,3
788805108,0,1,3,2,2,0,3,5,3,3,0,1,1,4,4,2,4,10,8,2
710150208,0,0,4,0,4,0,4,4,1,3,0,1,2,1,2,4,4,7,5,4
711825558,0,1,2,1,3,0,3,5,2,2,0,0,2,8,0,4,4,7,8,6
712891833,0,0,2,3,4,0,2,3,1,1,0,1,2,4,2,4,4,11,6,5
719680908,0,0,0,1,4,0,0,3,1,3,0,1,2,7,2,4,4,11,7,3
801053208,0,0,3,1,4,0,3,3,3,1,0,1,2,1,2,4,4,11,7,5
758642733,0,0,2,2,4,0,1,5,1,1,0,2,2,8,2,4,4,8,8,4
771201408,0,0,2,0,4,0,3,3,2,3,2,2,2,5,2,4,4,8,8,6
789523683,0,0,2,2,1,0,2,3,1,3,2,2,2,4,0,4,4,9,2,7
767266758,1,0,3,2,4,0,2,1,3,4,0,1,2,0,2,4,2,4,6,0
713732883,0,0,5,2,4,0,0,4,1,2,0,1,2,0,2,4,4,10,7,0
720739083,1,0,4,1,4,0,2,5,2,3,0,0,2,0,2,4,3,6,6,0
718010133,0,0,4,2,4,0,2,4,2,3,0,1,4,3,2,4,4,6,9,4
771518658,0,0,3,1,1,0,1,5,3,1,3,2,2,2,2,4,4,11,6,6
710508858,0,0,3,3,4,0,2,5,1,3,0,1,4,6,2,4,4,10,8,6
772590408,0,1,6,1,3,0,5,3,3,1,0,1,1,2,4,4,4,11,7,2
719334408,0,0,4,1,4,0,3,6,3,1,0,1,4,3,2,4,4,7,4,2
717500133,0,1,5,2,3,0,4,3,2,3,0,1,7,7,4,3,4,6,7,2
720988083,0,0,5,1,4,0,1,3,3,2,0,1,0,8,0,4,4,10,6,6
713594883,1,0,5,2,5,0,2,5,3,3,0,1,2,7,2,2,2,3,8,4
719848908,0,0,2,1,5,0,3,3,3,3,0,1,2,0,2,2,4,8,7,0
714962658,1,1,6,2,4,0,2,5,3,3,0,1,2,0,2,4,2,2,4,0
717429258,1,0,1,2,4,0,3,3,3,4,0,2,2,0,2,4,2,3,0,2
717022533,0,0,4,2,1,0,2,4,1,3,0,1,2,0,2,4,4,7,8,0
710853033,0,0,1,3,4,0,1,3,2,2,0,1,4,1,2,0,4,11,7,2
709548783,1,1,1,3,1,0,2,5,3,4,0,1,0,0,2,2,2,4,4,0
780055308,0,0,0,2,4,0,3,3,1,3,0,1,0,0,2,4,4,4,5,0
714252933,0,0,0,0,4,0,2,4,2,3,2,2,0,0,2,4,4,10,7,0
713336883,1,0,3,2,4,0,0,4,3,4,3,1,2,0,2,0,2,3,5,0
713119308,0,0,6,2,4,0,3,4,4,3,1,2,2,0,2,4,4,11,7,0
710815608,0,1,3,1,2,0,2,3,2,3,0,0,2,3,2,5,4,7,4,6
809626983,1,0,3,1,4,0,3,3,3,3,0,2,2,0,2,4,3,0,0,0
803398983,0,0,6,0,4,0,3,4,2,3,0,1,2,7,2,4,4,6,7,4
717568308,0,1,6,2,3,0,1,4,2,1,0,1,6,0,2,4,4,9,8,0
711694083,0,0,4,2,4,0,0,4,2,2,3,3,4,1,2,4,4,7,7,3
712258308,0,0,3,2,4,0,4,3,1,3,3,2,2,3,2,4,4,8,5,4
713884458,0,1,3,2,3,0,4,6,2,2,2,1,6,5,3,4,4,11,7,2
716160708,0,1,2,2,4,0,1,4,3,1,3,1,2,3,0,4,4,12,6,7
772728933,1,1,3,1,0,0,2,6,4,3,1,2,1,7,4,3,2,2,4,2
815320383,1,0,6,3,4,0,3,5,3,2,0,2,4,0,2,4,3,3,8,0
712117983,0,1,2,1,3,0,4,6,3,2,1,2,1,4,4,4,4,5,6,2
788694558,0,0,5,2,4,0,3,5,2,3,2,2,0,7,2,2,4,11,7,4
709275558,0,1,2,2,2,0,2,6,3,2,3,2,6,0,3,4,4,5,6,0
711216933,0,0,3,1,4,0,1,4,3,1,0,1,2,2,2,4,4,9,6,4
717069033,0,0,2,1,4,0,4,4,1,3,0,1,4,1,2,1,4,7,8,2
714992733,0,1,2,0,3,0,3,5,1,1,0,1,4,5,2,2,4,6,8,5
809445858,0,0,2,2,4,0,0,6,3,3,0,1,2,7,2,4,4,10,7,3
708859158,0,0,2,2,1,0,4,4,1,1,0,1,0,7,2,4,4,10,8,4
710040483,0,1,5,3,2,0,3,6,2,1,0,1,1,5,4,1,4,11,7,2
714667608,0,1,4,1,1,0,5,4,3,2,0,1,6,0,2,2,4,9,2,0
714475908,1,1,5,2,2,0,2,5,3,2,0,1,6,0,2,0,2,2,0,0
713656308,0,0,3,1,4,0,0,3,3,1,3,3,0,0,2,2,4,8,2,0
716790633,1,1,2,1,2,0,3,4,2,3,0,1,1,0,4,0,2,2,0,0
716127333,1,0,2,1,5,0,3,5,2,3,0,1,1,0,4,2,2,3,3,1
713017758,0,0,5,2,4,0,1,6,2,2,0,1,2,1,2,4,4,11,7,5
717893358,0,0,2,1,5,0,3,6,1,3,0,1,6,3,2,4,4,7,2,2
780032208,1,1,2,1,2,0,3,5,3,3,0,1,1,0,4,2,2,3,6,0
720219633,0,0,2,3,1,0,0,4,3,2,2,2,2,3,2,4,4,7,9,4
711676008,0,0,2,2,4,0,1,5,2,2,2,2,2,8,2,4,4,5,8,4
714192033,0,0,3,2,5,0,3,5,1,2,0,0,7,4,4,4,4,6,7,2
713442933,0,1,6,1,1,0,3,4,3,3,1,1,4,5,2,4,4,11,6,6
789052308,1,1,2,3,1,0,3,6,2,2,0,1,4,0,2,4,2,2,6,0
714948858,1,0,6,2,4,0,2,3,2,2,1,1,4,6,2,4,3,5,8,5
711772983,0,1,3,2,2,0,2,5,2,2,0,1,2,2,2,4,4,7,8,5
802937058,0,1,2,1,3,0,1,3,3,1,2,3,2,4,2,4,4,10,6,6
712493058,0,0,3,2,5,0,5,6,3,2,0,1,4,0,2,4,4,8,7,0
718808883,0,0,2,2,4,3,2,3,3,1,3,3,1,0,4,2,4,7,8,0
719685408,1,1,5,1,2,0,2,3,2,2,0,1,6,0,2,4,2,3,2,1
708829758,0,1,3,1,2,0,2,4,3,2,0,1,6,7,2,0,4,7,0,2
710792733,0,0,4,1,4,0,3,4,2,2,0,1,4,7,2,4,4,8,7,2
716838633,0,1,3,2,2,0,4,4,5,0,0,1,1,2,4,4,4,11,4,2
714041283,0,0,2,2,5,0,2,5,2,2,1,2,6,3,2,4,4,11,7,2
710284233,1,1,5,1,3,0,4,5,3,4,0,1,0,0,2,4,2,3,6,0
752944533,0,0,3,1,4,0,5,4,1,2,0,1,2,1,2,3,4,11,6,4
713312208,1,1,3,1,1,0,1,1,2,3,2,2,4,0,2,0,2,2,0,0
804045933,0,1,2,1,3,0,0,5,3,2,0,1,6,5,2,4,4,8,6,4
716662683,0,0,6,2,4,0,2,6,2,3,3,2,4,4,2,4,4,10,9,4
713432508,0,0,4,1,4,0,3,4,3,2,0,1,4,3,2,4,4,8,8,3
799475658,0,0,5,1,4,0,3,3,3,3,2,2,2,2,2,5,4,10,7,4
719849958,0,0,2,2,4,0,4,4,3,3,0,1,2,4,2,2,4,11,8,6
715803933,0,1,4,2,2,0,1,4,2,2,0,1,6,2,3,3,4,7,4,2
779486433,0,0,6,2,4,0,5,3,2,3,0,1,2,5,0,2,4,9,7,7
708281433,0,0,2,1,4,0,2,5,1,3,3,1,0,0,2,2,4,8,6,0
779844408,1,0,4,1,4,0,1,4,3,3,0,1,0,0,2,1,2,2,0,0
721306908,0,0,2,2,5,0,1,4,3,2,3,2,2,0,2,2,3,3,6,2
713964858,0,1,2,0,0,0,2,4,2,3,2,2,2,7,2,4,4,10,7,2
717545808,0,0,4,2,4,0,4,3,1,2,0,1,4,5,2,4,4,7,6,5
771232533,0,0,2,1,4,0,2,3,3,3,0,1,2,1,2,4,4,10,7,4
710883483,0,0,2,1,1,0,1,3,3,3,2,1,4,5,2,4,4,11,6,4
801715383,1,1,2,1,2,0,4,6,3,2,0,2,1,0,4,2,2,4,3,0
719594433,0,0,2,2,5,0,2,6,1,2,0,1,4,2,2,2,4,7,5,3
716310633,0,0,4,2,4,0,1,6,2,2,3,1,2,5,0,2,4,11,6,7
714188883,1,0,1,2,4,0,5,3,2,2,0,1,2,0,2,3,2,0,0,0
772437633,0,1,2,2,2,0,3,4,2,3,0,1,6,0,3,4,4,8,7,0
708536283,1,1,1,2,3,0,1,3,2,2,0,1,4,6,0,2,3,3,4,7
772569033,0,1,3,0,3,0,0,5,2,2,0,1,6,1,2,4,4,11,7,2
714443883,0,0,2,1,4,0,3,4,2,1,3,3,2,0,2,2,4,10,7,0
710369658,0,1,6,1,2,0,3,4,3,2,1,1,4,5,2,4,4,12,6,6
788440083,0,1,5,2,2,3,2,5,3,3,3,3,5,2,1,2,4,11,8,1
773332908,0,1,3,3,2,0,4,3,3,2,0,1,1,4,4,4,4,11,7,2
709307808,1,0,3,1,1,0,2,3,3,3,3,1,4,0,2,2,2,4,1,0
712507758,0,0,0,3,5,0,2,6,3,3,0,0,4,4,2,4,4,11,5,4
715701033,1,1,2,1,3,0,2,5,3,3,0,1,2,4,0,4,2,3,7,7
718478883,0,0,0,2,4,0,2,4,1,3,3,1,4,0,2,1,4,10,6,0
788734158,0,1,2,1,1,0,4,5,3,2,0,0,6,0,4,4,4,5,9,0
794490858,0,0,3,1,1,3,1,3,1,2,0,1,1,2,4,4,4,6,4,2
718397658,0,0,6,2,1,0,0,6,3,2,3,1,4,1,2,4,4,6,9,2
718826883,1,1,5,2,3,0,3,6,3,2,1,1,6,0,3,4,2,0,1,0
716733933,0,0,3,1,5,0,2,5,3,2,0,1,2,7,2,4,4,6,9,3
809307108,0,0,3,2,5,0,1,4,3,2,0,2,2,1,2,4,4,9,7,4
778671483,0,0,5,2,4,0,3,5,3,3,0,0,2,8,2,4,4,7,4,4
815504583,1,0,2,2,1,0,4,3,2,4,0,2,2,0,2,4,2,3,1,0
789319458,0,1,5,2,2,0,5,6,2,3,0,2,3,3,4,4,4,7,1,2
710382108,0,0,4,1,4,0,3,5,1,2,0,0,2,5,0,4,4,6,7,7
720895533,0,0,6,1,4,0,4,6,3,3,0,0,0,8,0,4,4,9,9,6
709891608,1,1,3,1,0,0,2,5,2,3,0,0,7,0,4,1,2,3,1,0
717136533,0,0,5,2,4,0,2,4,2,2,0,1,2,7,2,4,4,8,7,2
790164408,0,0,6,1,4,0,1,6,3,3,3,3,2,5,0,4,4,9,6,7
795613233,0,0,2,1,5,0,2,4,2,0,0,2,7,3,4,3,4,9,7,2
709009833,0,1,2,1,1,0,3,3,3,3,3,2,2,0,2,4,4,7,6,0
720054183,0,0,2,2,1,0,2,4,2,2,0,0,2,5,2,4,4,11,8,7
713193408,0,0,6,2,4,0,0,3,3,3,3,3,2,5,0,4,4,8,7,7
801508383,0,1,2,1,3,0,2,6,3,2,0,2,3,3,1,2,4,11,5,2
711949683,1,0,0,0,1,0,2,6,2,3,3,1,4,6,2,1,2,3,5,4
787747308,1,0,5,3,4,0,4,6,3,2,1,2,4,6,2,4,2,2,0,6
720064158,0,0,4,1,4,0,3,4,2,3,2,1,0,0,2,4,4,7,6,0
779104608,1,0,3,3,5,0,3,5,1,3,0,0,0,0,2,4,3,4,4,0
715477233,0,0,3,3,5,0,1,3,2,3,3,1,6,2,2,4,4,7,9,2
719524383,0,0,2,2,1,0,3,3,1,3,0,0,2,3,2,4,4,8,3,5
713804883,1,0,4,2,4,0,4,3,2,2,0,1,2,0,2,0,2,0,0,0
710359458,0,0,2,1,1,0,1,5,1,3,1,1,2,4,2,4,4,7,2,5
716311683,0,1,0,1,3,0,4,4,1,2,0,1,3,3,1,4,3,4,8,1
753795633,1,0,5,1,4,0,2,5,3,2,0,2,4,6,0,4,2,2,7,7
780076833,0,1,6,3,3,0,1,6,1,2,0,1,6,8,3,4,4,7,4,2
716019333,0,0,6,2,4,0,0,6,3,3,3,3,2,4,2,4,4,11,8,6
820657083,0,1,0,2,3,3,4,5,1,2,2,3,5,7,1,4,4,8,4,1
716901858,0,1,1,1,1,0,4,5,1,2,1,2,0,0,2,2,4,9,2,0
756571983,0,0,3,2,4,0,3,6,2,3,0,1,2,8,2,4,4,11,8,4
817607358,1,0,3,3,5,1,2,3,3,3,0,1,5,0,1,4,2,3,5,0
778268508,0,0,5,2,5,0,2,5,2,1,3,3,6,4,2,4,4,11,7,3
778984383,0,0,3,1,5,0,3,3,3,1,0,1,2,5,2,4,4,8,7,6
720771933,0,0,4,1,1,0,3,5,2,1,1,1,2,0,2,4,4,7,3,0
748827033,0,1,2,0,2,0,3,5,2,3,0,1,4,0,2,4,4,11,4,0
712591983,0,0,2,2,1,0,5,4,2,3,2,2,4,4,2,2,4,10,8,5
712181658,0,0,2,2,1,0,2,4,3,1,0,1,2,3,2,2,4,11,7,5
712297683,1,0,0,1,4,0,3,6,3,2,0,1,2,0,2,4,2,0,6,0
714684933,1,0,5,1,4,0,1,5,2,3,0,1,4,0,2,4,3,2,4,0
720742083,1,0,6,1,4,0,4,4,3,3,0,1,2,5,0,4,2,3,0,7
772310958,0,0,2,1,4,0,2,4,6,3,0,1,4,7,2,4,4,12,3,2
715343883,0,0,3,2,4,0,3,5,3,3,0,1,2,2,2,4,4,7,7,5
720470133,0,1,2,2,4,0,0,5,3,3,3,1,4,3,2,2,4,11,6,3
710420133,0,0,2,1,4,0,2,6,2,2,0,1,2,0,2,2,4,7,4,0
720933408,0,0,5,3,4,0,2,3,1,2,3,1,6,4,3,2,4,11,6,2
716304483,0,0,3,1,1,0,3,3,2,3,0,1,4,5,2,4,4,11,7,5
719534058,0,0,2,3,4,0,0,3,2,1,0,0,2,4,0,2,4,5,7,7
710515308,0,0,2,2,4,0,1,4,3,1,0,1,4,4,2,4,4,11,5,4
797241108,0,1,2,1,0,0,1,5,3,3,0,2,6,8,3,4,4,11,6,2
708884658,0,0,2,1,4,0,2,5,1,1,0,1,2,3,2,4,4,11,7,5
794475483,0,1,5,1,3,3,4,4,3,2,0,1,5,8,1,4,4,5,5,1
714315858,0,0,3,1,4,0,3,6,1,3,3,1,4,3,2,4,4,7,6,3
717217983,0,0,2,1,4,0,3,6,2,3,0,1,4,6,2,4,4,10,8,7
721124658,1,1,5,2,3,0,3,4,2,3,0,1,4,0,2,1,3,6,2,0
716753058,0,0,2,2,4,0,3,6,2,2,0,1,2,0,2,4,4,9,7,2
711069483,0,0,2,2,4,0,2,6,2,2,0,1,2,0,2,4,4,10,8,0
708478233,0,0,2,1,1,0,3,4,2,2,0,1,6,1,2,2,4,11,7,2
710783358,0,1,3,3,3,0,3,5,3,2,0,1,2,4,2,4,4,11,7,5
713710383,0,1,3,3,3,0,2,4,2,1,0,1,1,6,4,4,3,5,7,2
720815208,1,1,3,2,0,0,0,5,3,3,2,2,5,0,1,2,2,3,0,0
721338783,0,0,5,1,5,0,4,3,2,3,1,1,1,6,4,4,3,8,4,2
714121983,0,0,2,2,5,0,3,4,2,3,1,2,4,2,2,3,4,11,6,2
715061733,0,1,0,2,2,0,3,4,1,3,0,1,7,8,4,5,4,10,8,2
720520308,1,0,2,1,4,0,4,4,2,3,0,1,6,6,2,4,2,4,4,2
806908608,0,0,6,1,4,0,2,5,2,3,0,2,0,0,2,4,4,9,9,0
798972183,1,0,6,2,1,0,2,1,3,2,1,2,2,0,2,4,2,2,4,2
715030308,0,1,2,1,1,0,4,5,1,2,0,1,2,7,2,4,4,7,8,4
708244458,0,0,6,1,4,0,2,3,3,2,0,1,2,3,2,4,4,8,8,4
789479058,0,0,0,0,1,0,4,5,3,3,0,1,0,0,2,4,4,7,7,0
784998108,0,1,3,1,3,0,3,5,3,2,0,0,6,0,4,3,4,9,6,0
711808383,0,1,2,0,2,0,3,5,1,3,1,2,6,3,2,4,4,11,6,2
770839608,0,0,6,2,4,0,1,6,1,1,3,3,2,2,2,4,4,11,7,4
713866308,0,1,6,2,2,0,4,5,2,1,0,1,1,5,4,4,4,9,6,2
714250908,1,0,2,1,4,0,2,3,4,2,2,3,4,6,0,0,2,5,8,7
739317558,0,1,2,1,3,0,5,4,3,3,0,1,6,5,3,4,4,11,8,2
718702908,0,0,6,2,4,0,2,6,2,1,2,1,2,8,2,4,4,11,5,5
720644883,0,0,0,1,5,0,1,3,2,1,2,2,4,4,2,4,4,11,7,3
717182883,0,0,3,1,5,0,1,3,2,2,0,1,2,2,2,4,4,8,8,4
719384433,1,0,3,0,4,0,3,5,2,3,0,1,2,1,2,3,3,5,7,5
787301208,0,1,5,0,1,0,2,5,1,1,2,2,0,0,2,4,4,8,7,0
720924633,0,0,2,3,4,0,5,4,2,1,0,1,0,0,2,4,4,8,3,0
721316358,0,1,3,1,2,0,3,5,1,1,0,1,7,7,4,0,4,6,7,2
716118633,0,1,4,0,2,0,2,6,1,1,0,1,6,5,2,4,4,8,4,3
789880533,1,0,2,2,1,0,4,5,3,4,0,1,6,3,2,4,2,2,3,2
711221958,1,0,2,2,1,0,3,3,2,2,0,1,4,0,2,4,3,2,1,0
715510683,0,0,3,2,4,0,1,3,2,2,0,1,2,2,2,4,4,11,6,4
718689258,0,0,1,1,1,0,2,5,2,3,0,1,2,8,2,4,4,11,7,5
716368008,1,0,2,1,5,0,1,4,2,2,3,1,4,7,2,4,3,2,1,2
712092783,1,0,1,2,4,0,3,6,2,3,0,2,2,0,2,4,2,3,1,0
789541458,0,0,3,1,4,0,1,6,0,2,0,1,0,7,0,5,4,11,9,5
719539458,0,0,2,2,4,0,3,5,3,3,0,2,4,0,2,4,4,12,8,0
713082708,0,0,3,1,4,0,2,6,2,2,0,1,4,8,2,0,4,7,2,2
794665608,0,0,2,2,1,0,3,4,2,3,0,1,6,7,2,4,4,5,8,2
712827258,0,1,5,1,1,0,3,5,0,3,0,0,0,0,2,4,4,9,8,0
714525633,0,0,6,2,4,0,2,3,3,2,3,1,2,8,2,4,4,10,8,4
708726708,1,0,2,2,1,0,3,6,2,3,0,1,2,7,2,4,2,0,1,3
768498258,0,0,3,1,5,0,1,3,2,3,0,2,4,3,2,4,4,11,6,4
712767858,1,0,0,2,1,0,0,5,2,3,0,1,0,1,0,1,2,3,4,7
709231683,0,0,2,3,1,0,2,6,2,3,0,0,2,7,2,4,4,11,6,3
712445583,1,0,0,2,5,0,0,3,1,4,0,0,2,0,2,4,2,3,1,0
711461658,0,1,3,1,1,0,1,5,3,2,0,1,4,1,2,4,3,11,6,3
713891133,1,0,6,2,4,0,2,3,2,2,0,1,0,7,2,0,2,3,0,4
710074458,0,0,3,0,4,0,5,3,1,3,0,1,2,8,2,2,4,11,8,4
779279883,1,0,3,1,4,0,2,3,3,2,3,2,0,0,2,0,2,3,0,0
719674533,0,1,6,2,3,0,3,5,1,3,0,2,1,3,4,4,4,9,6,2
716535408,0,1,6,1,1,0,3,3,1,3,0,1,1,3,4,2,4,7,4,2
