Attrition_Flag,Gender,Dependent_count,Marital_Status,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,bin_Credit_Limit,bin_Total_Revolving_Bal,bin_Total_Trans_Ct,bin_Total_Ct_Chng_Q4_Q1,bin_Avg_Utilization_Ratio,Education_Level_0,Education_Level_1,Education_Level_2,Education_Level_3,Education_Level_4,Education_Level_5,Education_Level_6,Income_Category_0,Income_Category_1,Income_Category_2,Income_Category_3,Income_Category_4,Income_Category_5,Card_Category_0,Card_Category_1,Card_Category_2,Card_Category_3
0,1,2,2,6,1,4,24299.0,2517,62,0.771,0.104,3,6,6,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,6,1,2,20755.0,2276,79,0.837,0.11,1,5,10,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,1,2,2,5,21096.0,0,39,0.345,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,0,5,3,4,6457.0,0,73,0.431,0.0,6,0,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,1,5,2,3,1603.0,0,66,0.571,0.0,2,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,0,3,6,3,9051.0,1557,72,0.5,0.172,6,3,8,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0,1,2,5,0,4,10057.0,0,42,0.448,0.0,7,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,3,2,6,2,3,2043.0,1725,79,0.646,0.844,2,3,10,5,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,6,3,3,2802.0,2403,61,0.419,0.858,4,5,6,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,2,0,4,2,4,1960.0,1690,67,0.558,0.862,2,3,7,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,0,6,1,0,2348.0,1061,27,1.25,0.452,2,8,0,9,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,0,6,4,2,2978.0,0,95,0.583,0.0,4,0,12,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,1,3,3,3,2017.0,1557,75,0.974,0.772,2,3,8,8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,2,5,2,3,13613.0,1172,84,0.75,0.086,1,1,11,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,2,2,6,2,3,5553.0,1117,52,0.793,0.201,6,8,4,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,3,6,1,2,6346.0,578,85,0.604,0.091,6,0,11,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,1,4,2,3,34516.0,1406,63,0.969,0.041,5,2,6,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,3,1,5,3,3,1438.3,988,72,0.5,0.687,0,8,8,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,3,1,3,15133.0,1663,68,0.511,0.11,1,3,7,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,4,2,3,3,2,2502.0,1488,75,0.875,0.595,2,3,8,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,2,3,2,2,2589.0,2052,68,0.789,0.793,2,5,7,7,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,5,1,3,2049.0,1460,79,0.646,0.713,2,3,10,5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,6,1,2,3560.0,751,79,0.975,0.211,4,7,10,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1,3,2,3,1438.3,0,78,1.167,0.0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,3,3,6,1,2,25937.0,0,68,0.7,0.0,3,0,7,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,1,2,4,2,3,2387.0,1482,67,0.675,0.621,2,3,7,6,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,4,1,2,2912.0,1501,90,0.875,0.515,4,3,11,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,3,2,2,7062.0,1255,68,0.744,0.178,6,1,7,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,3,3,3,12186.0,1080,66,0.65,0.089,1,8,7,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0,2,2,3,5,3570.0,2517,47,0.958,0.705,4,6,3,8,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,6,4,4,3072.0,1970,82,0.952,0.641,4,5,11,8,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,2,2,5,3,3,31501.0,1810,81,0.62,0.057,3,4,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,2,1,5,1,3,5928.0,2517,69,0.769,0.425,6,6,7,7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,4,2,3,1,3,8482.0,0,81,0.688,0.0,6,0,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,2,1,4,3,4,23911.0,2100,89,0.712,0.088,3,5,11,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,2,4,3,3,1438.3,0,74,0.644,0.0,0,0,8,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,2,5,3,3,3261.0,814,89,0.712,0.25,4,7,11,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,2,3,1,2,2317.0,1232,71,0.919,0.532,2,1,7,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,2,5,3,4,33913.0,0,76,0.9,0.0,5,0,9,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,1,2,2,3,3,3,34516.0,0,51,0.645,0.0,5,0,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,3,1,4,1637.0,774,78,1.0,0.473,2,7,9,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,3,1,4,3,2,5448.0,0,72,0.565,0.0,6,0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,5,2,4,5152.0,948,72,1.057,0.184,6,7,8,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,4,1,3,3,6,15195.0,0,41,0.64,0.0,1,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,2,1,5,3,0,2799.0,1303,76,0.551,0.466,2,2,9,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,3,3,4,1438.3,0,47,0.567,0.0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,6,3,1,1817.0,885,67,0.675,0.487,2,7,7,6,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,3,3,1,3,4,3443.0,0,45,0.452,0.0,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,2,2,3,3,3,4281.0,0,44,0.375,0.0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,5,3,3,2029.0,974,73,0.553,0.48,2,7,8,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,3,1,5,3,2,1438.3,1055,67,0.675,0.734,0,8,7,6,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,2,2,3,2,4,28186.0,1308,64,0.73,0.046,3,2,6,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,6,3,2,34516.0,0,72,0.756,0.0,5,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,4,2,5,1,4,3818.0,0,71,0.578,0.0,4,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,4,1,4,1,3,11494.0,1160,86,0.593,0.101,7,1,11,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,4,1,3,28142.0,762,47,1.35,0.027,3,7,3,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,1,4,1,3,2316.0,1510,63,0.75,0.652,2,3,6,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,5,2,4,10533.0,1689,69,0.605,0.16,7,3,7,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,4,2,1,14322.0,0,75,0.531,0.0,1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,1,5,2,4,34516.0,1662,76,0.9,0.048,5,3,9,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,4,1,5,1,2,6798.0,2517,79,0.881,0.37,6,6,10,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,3,3,4,1438.3,0,62,0.55,0.0,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,2,2,3,4,2445.0,848,39,0.56,0.347,2,7,2,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,2,3,3,4,2585.0,1847,64,0.6,0.715,2,4,6,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,3,2,3,1438.3,0,78,0.857,0.0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,4,2,2,1781.0,1315,83,0.729,0.738,2,2,11,6,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,4,1,2,3,5,1606.0,0,41,0.64,0.0,2,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,4,1,5,2,4,2205.0,1245,90,0.8,0.565,2,1,11,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,5,3,0,2270.0,1647,75,0.923,0.726,2,3,8,8,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,2,2,5,2,3,2568.0,1875,85,0.735,0.73,2,4,11,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,2,3,4,3,3292.0,0,54,0.636,0.0,4,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,3,6,3,4,10797.0,1252,38,0.226,0.116,7,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,2,6,3,2,30501.0,2030,45,0.5,0.067,3,5,3,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1,5,3,1,5371.0,1499,66,0.65,0.279,6,3,7,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,3,5,4,4,13441.0,0,80,0.702,0.0,1,0,10,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,4,2,2,9137.0,1729,77,0.75,0.189,7,3,9,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,2,1,6,3,3,5848.0,2517,32,0.28,0.43,6,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,3,2,4,10614.0,784,77,0.638,0.074,7,7,9,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,3,3,3,4,4035.0,1003,89,0.648,0.249,4,8,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,2,4,1,2,4205.0,710,38,0.727,0.169,4,7,2,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,6,2,3,2586.0,2196,78,0.857,0.849,2,5,9,8,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,3,3,2,2,7234.0,1420,92,0.736,0.196,6,2,12,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,2,6,3,4,34516.0,1417,77,0.638,0.041,5,2,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,3,4,2,3,21114.0,0,56,1.0,0.0,1,0,5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,4,1,3,2522.0,1704,73,0.698,0.676,2,3,8,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,1,2,6,3,4,11309.0,0,71,0.479,0.0,7,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,3,1,2,4,1,13883.0,783,32,0.684,0.056,1,7,0,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,3,5,1,2,13448.0,0,62,0.722,0.0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,2,4,2,4,25991.0,0,62,0.879,0.0,3,0,6,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,2,5,1,2,2537.0,1097,84,0.909,0.432,2,8,11,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,5,2,2,1438.3,794,67,0.558,0.552,0,7,7,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,2,1,3,2,3,13019.0,0,33,0.435,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,1,1,2,2,3,3339.0,0,48,0.6,0.0,4,0,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,0,6,3,3,28390.0,1141,76,0.949,0.04,3,1,9,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,2,3,3,2,3,23665.0,1624,87,0.706,0.069,3,3,11,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,4,2,3,1438.3,0,71,0.775,0.0,0,0,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,4,3,5,2,4,2459.0,1127,83,0.886,0.458,2,8,11,8,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,2,4,2,5,1624.0,0,35,0.25,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,6,2,3,8900.0,1700,70,0.556,0.191,6,3,7,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,4,2,5,3,2,5239.0,1172,61,0.968,0.224,6,1,6,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,4,3,1,9351.0,1482,60,0.714,0.158,7,3,5,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,1,4,2,2,2655.0,1650,62,0.59,0.621,2,3,6,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,5,2,1,3173.0,2517,73,0.622,0.793,4,6,8,4,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,0,5,2,1,6243.0,1331,57,1.036,0.213,6,2,5,9,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,3,2,3,6730.0,1093,89,0.854,0.162,6,8,11,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,4,1,2,2490.0,2225,71,0.543,0.894,2,5,7,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,2,2,2,3,3,1746.0,1107,47,0.621,0.634,2,8,3,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,3,1,2,4141.0,1424,65,0.477,0.344,4,2,7,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,0,6,1,4,11684.0,653,61,0.743,0.056,7,7,6,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,2,2,3,1,2,2363.0,494,71,0.651,0.209,2,0,7,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,4,2,2,3,4,34516.0,0,28,0.4,0.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,3,3,6,3,2,28829.0,0,78,0.56,0.0,3,0,9,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,2,3,2,3,1438.3,746,77,0.878,0.519,0,7,9,8,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,1,4,2,4,2730.0,1970,69,0.865,0.722,2,5,7,8,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,5,1,4,1994.0,1175,82,0.547,0.589,2,1,11,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,3,3,9727.0,1626,62,0.676,0.167,7,3,6,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,4,0,4,2,3,33771.0,0,75,0.829,0.0,5,0,8,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,1,0,2,6,2,0,10452.0,1120,79,0.795,0.107,7,8,10,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,4,2,3,3,4,2858.0,0,43,0.483,0.0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,2,4,4707.0,1121,71,0.651,0.238,4,8,7,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,5,2,1,3537.0,0,78,0.814,0.0,4,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,3,0,6,3,3,8258.0,1771,23,0.0,0.214,6,4,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,1,6,3,1,3072.0,1611,57,0.727,0.524,4,3,5,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,3,4,3,3,8892.0,889,89,0.745,0.1,6,7,11,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,3,1,1,2,3,3841.0,2517,51,0.545,0.655,4,6,4,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,4,3,1,1920.0,0,81,0.841,0.0,2,0,10,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,3,4,2,4,7802.0,1885,75,0.744,0.242,6,4,8,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,2,3,2,2,1705.0,1192,41,0.242,0.699,2,1,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,2,1,3,2,4,1822.0,1605,39,0.696,0.881,2,3,2,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,2,6,3,4,9294.0,2000,82,0.673,0.215,7,5,11,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1,2,1,5,3,1,12248.0,1323,91,0.896,0.108,1,2,11,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,4,2,4,2,2,10264.0,803,74,0.721,0.078,7,7,8,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,3,2,3,15069.0,1843,67,0.558,0.122,1,4,7,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,4,0,3,2,3,4650.0,204,54,0.8,0.044,4,0,4,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,3,2,2,3685.0,0,59,0.639,0.0,4,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,0,4,2,1,7231.0,2517,67,0.763,0.348,6,6,7,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,4,1,1,10007.0,1586,77,0.711,0.158,7,3,9,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,4,1,5,1,3,2641.0,1584,67,0.718,0.6,2,3,7,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,4,2,1,3095.0,1488,92,0.878,0.481,4,3,12,8,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,4,1,1,2,3,3607.0,0,35,0.458,0.0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,3,1,0,1954.0,1179,67,0.718,0.603,2,1,7,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,3,6,2,3,21317.0,0,67,1.03,0.0,1,0,7,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,2,3,3,3,19402.0,0,51,0.594,0.0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,2,6,3,1,8063.0,1485,77,0.833,0.184,6,3,9,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,3,6,2,2,3097.0,2409,86,0.87,0.778,4,5,11,8,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,3,3,3,3,2,1438.3,0,46,0.586,0.0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,5,2,3,2,4,3161.0,2424,66,0.784,0.767,4,5,7,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,3,2,3,2,3,2435.0,2432,32,0.103,0.999,2,5,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,2,5,2,2,1845.0,1076,76,0.551,0.583,2,8,9,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0,3,1,3,3,3,1603.0,749,43,0.483,0.467,2,7,3,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,5,2,4,1,2,4710.0,1869,91,0.655,0.397,4,4,11,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,2,2,2,3,2,2751.0,2253,40,0.481,0.819,2,5,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,1,6,4,3,1438.3,0,81,0.653,0.0,0,0,10,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,5,1,4,24287.0,1676,69,0.816,0.069,3,3,7,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,5,1,6,1,1,1694.0,1074,70,0.75,0.634,2,8,7,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,2,4,2,5,1457.0,0,39,0.393,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,0,6,1,3,25045.0,0,52,0.926,0.0,3,0,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,3,3,5,2,0,10859.0,1710,64,0.829,0.157,7,3,6,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,1,3,2,1,16928.0,1519,66,0.886,0.09,1,3,7,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,2,2,6,3,4,4297.0,0,76,0.767,0.0,4,0,9,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,4,2,3,8302.0,1294,66,0.61,0.156,6,2,7,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,2,3,5,3,3,2734.0,2517,86,0.955,0.921,2,6,11,8,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,3,0,4,2,3,27374.0,1509,60,0.714,0.055,3,3,5,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,1,6,3,1,2960.0,1853,63,0.853,0.626,4,4,6,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,2,4,2,3,9110.0,0,75,0.786,0.0,6,0,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,1,4,3,1,1539.0,0,71,0.614,0.0,2,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,4,2,4,1947.0,1160,71,1.29,0.596,2,1,7,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,3,6,1,2,2667.0,1551,85,0.735,0.582,2,3,11,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,3,2,5,1,4,3062.0,2039,71,0.821,0.666,4,5,7,7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,6,5,0,3114.0,1059,62,0.771,0.34,4,8,6,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,2,5,2,3,14948.0,2158,56,1.0,0.144,1,5,5,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,3,5,2,3,1749.0,0,38,0.407,0.0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,2,1,2534.0,1706,57,1.111,0.673,2,3,5,9,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,3,2,5,2,2,2503.0,2373,65,0.806,0.948,2,5,7,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,4,3,2,1854.0,0,89,0.712,0.0,2,0,11,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,3,1,3,4092.0,622,88,0.492,0.152,4,7,11,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,2,4,1,4,13284.0,607,76,0.652,0.046,1,7,9,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,6,3,4,4830.0,1469,63,0.75,0.304,4,3,6,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,2,1,3,2,3,5911.0,916,31,0.722,0.155,6,7,0,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,2,3,2,2,11012.0,1328,86,0.654,0.121,7,2,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
